timestamp,body_id,SpineBase_x,SpineBase_y,SpineBase_z,SpineMid_x,SpineMid_y,SpineMid_z,Neck_x,Neck_y,Neck_z,Head_x,Head_y,Head_z,ShoulderLeft_x,ShoulderLeft_y,ShoulderLeft_z,ElbowLeft_x,ElbowLeft_y,ElbowLeft_z,WristLeft_x,WristLeft_y,WristLeft_z,HandLeft_x,HandLeft_y,HandLeft_z,ShoulderRight_x,ShoulderRight_y,ShoulderRight_z,ElbowRight_x,ElbowRight_y,ElbowRight_z,WristRight_x,WristRight_y,WristRight_z,HandRight_x,HandRight_y,HandRight_z,HipLeft_x,HipLeft_y,HipLeft_z,KneeLeft_x,KneeLeft_y,KneeLeft_z,AnkleLeft_x,AnkleLeft_y,AnkleLeft_z,FootLeft_x,FootLeft_y,FootLeft_z,HipRight_x,HipRight_y,HipRight_z,KneeRight_x,KneeRight_y,KneeRight_z,AnkleRight_x,AnkleRight_y,AnkleRight_z,FootRight_x,FootRight_y,FootRight_z,SpineShoulder_x,SpineShoulder_y,SpineShoulder_z,HandTipLeft_x,HandTipLeft_y,HandTipLeft_z,ThumbLeft_x,ThumbLeft_y,ThumbLeft_z,HandTipRight_x,HandTipRight_y,HandTipRight_z,ThumbRight_x,ThumbRight_y,ThumbRight_z
0.022751569747924805,3,0.27156785130500793,-0.3804532587528229,2.852794885635376,0.2954646944999695,-0.11744089424610138,2.8378586769104004,0.3244453966617584,0.13912683725357056,2.8076510429382324,0.3454747200012207,0.27883318066596985,2.7484166622161865,0.14493443071842194,0.05864065885543823,2.8365306854248047,0.03697621822357178,-0.13962551951408386,2.911689519882202,0.0315566323697567,-0.2891288697719574,2.6937906742095947,0.02898142859339714,-0.3155131936073303,2.663249969482422,0.4862927794456482,0.03650485724210739,2.8291494846343994,0.5325902700424194,-0.17368371784687042,2.8923308849334717,0.5108126997947693,-0.3141850233078003,2.6687116622924805,0.5138447284698486,-0.31848886609077454,2.6668214797973633,0.1893080174922943,-0.37149977684020996,2.823282241821289,0.13476836681365967,-0.4505307674407959,2.459054708480835,0.12665602564811707,-0.7831105589866638,2.4621355533599854,0.12320737540721893,-0.8333735466003418,2.3356435298919678,0.34761571884155273,-0.38137057423591614,2.817875623703003,0.45233285427093506,-0.4424006938934326,2.458308219909668,0.47256356477737427,-0.779184103012085,2.4552154541015625,0.46498286724090576,-0.8296108245849609,2.3291730880737305,0.3172777593135834,0.07568328082561493,2.8174543380737305,0.018882526084780693,-0.3493255078792572,2.630892753601074,0.08058185875415802,-0.34985998272895813,2.70156192779541,0.46930113434791565,-0.3533596694469452,2.608496904373169,0.5380474925041199,-0.35853415727615356,2.6393675804138184
0.05553460121154785,3,0.27201327681541443,-0.3806304931640625,2.852583169937134,0.30185458064079285,-0.1192142516374588,2.831078052520752,0.3357720971107483,0.13620927929878235,2.791775941848755,0.3581516444683075,0.27638426423072815,2.7258522510528564,0.15400910377502441,0.059890713542699814,2.824542760848999,0.040649835020303726,-0.13670283555984497,2.903430223464966,0.0342230349779129,-0.29064294695854187,2.69124698638916,0.0329478420317173,-0.313124418258667,2.6602320671081543,0.496227502822876,0.03531298413872719,2.8142740726470947,0.5376167893409729,-0.17460200190544128,2.887990951538086,0.5107877850532532,-0.3138855993747711,2.6714937686920166,0.518782377243042,-0.3239637315273285,2.668390989303589,0.18974946439266205,-0.37119197845458984,2.823320150375366,0.13557074964046478,-0.45055219531059265,2.459059715270996,0.12600575387477875,-0.7859111428260803,2.4634499549865723,0.12149269878864288,-0.8366997838020325,2.337374210357666,0.3483746647834778,-0.3823671340942383,2.817253351211548,0.4546641707420349,-0.44420385360717773,2.4578754901885986,0.4784718453884125,-0.7829027771949768,2.4521660804748535,0.4697452485561371,-0.8338344693183899,2.326561212539673,0.3274795711040497,0.07301342487335205,2.803999423980713,0.020580505952239037,-0.35006698966026306,2.6341006755828857,0.08049404621124268,-0.3490999639034271,2.6954500675201416,0.5134547352790833,-0.3748222291469574,2.6359565258026123,0.5494685769081116,-0.32373765110969543,2.6440587043762207
0.088897705078125,3,0.27054208517074585,-0.38068825006484985,2.8521323204040527,0.3040989637374878,-0.1200384572148323,2.8241829872131348,0.3443251848220825,0.13462312519550323,2.7752597332000732,0.3644295036792755,0.27404457330703735,2.710602045059204,0.1639145463705063,0.05990063399076462,2.807208776473999,0.04486696049571037,-0.13441133499145508,2.890733003616333,0.035009898245334625,-0.29005998373031616,2.6905453205108643,0.036523379385471344,-0.31742194294929504,2.657747507095337,0.5017236471176147,0.031629644334316254,2.797849655151367,0.5413326025009155,-0.1755407601594925,2.8833460807800293,0.5117737650871277,-0.3138388395309448,2.6733224391937256,0.5213447213172913,-0.32463914155960083,2.6688008308410645,0.18744432926177979,-0.36932286620140076,2.823208808898926,0.13713744282722473,-0.45057758688926697,2.4594128131866455,0.1261463165283203,-0.7894653081893921,2.463972330093384,0.12162455171346664,-0.8409735560417175,2.3383877277374268,0.3467271029949188,-0.38405507802963257,2.816409111022949,0.45760631561279297,-0.4464903473854065,2.458569288253784,0.484552264213562,-0.7839624285697937,2.445000648498535,0.4757329821586609,-0.835619330406189,2.319901704788208,0.33427441120147705,0.07160621136426926,2.7899532318115234,0.01111637894064188,-0.36661019921302795,2.6162710189819336,0.08372310549020767,-0.3487647771835327,2.697941303253174,0.5007197856903076,-0.37693214416503906,2.6254630088806152,0.5494435429573059,-0.3687933385372162,2.6490001678466797
0.12293219566345215,3,0.27173465490341187,-0.3808704614639282,2.8517770767211914,0.3101911246776581,-0.12098048627376556,2.8154006004333496,0.3499263525009155,0.1337822526693344,2.7605669498443604,0.37115100026130676,0.2728627026081085,2.6928346157073975,0.17274212837219238,0.060275427997112274,2.7919113636016846,0.050312191247940063,-0.13298198580741882,2.8842999935150146,0.036549296230077744,-0.28813958168029785,2.686283588409424,0.036547981202602386,-0.3167102038860321,2.65242338180542,0.5072421431541443,0.02910873107612133,2.7860450744628906,0.5455338358879089,-0.17566680908203125,2.875554084777832,0.5124863386154175,-0.31413814425468445,2.674086570739746,0.522633969783783,-0.3244834840297699,2.668152332305908,0.1885109394788742,-0.3687107563018799,2.823181390762329,0.13953855633735657,-0.4501698315143585,2.4593424797058105,0.12601563334465027,-0.7897300124168396,2.464289903640747,0.1222677081823349,-0.8420710563659668,2.3392226696014404,0.34873566031455994,-0.3853253126144409,2.8156697750091553,0.4606909155845642,-0.4484201967716217,2.459604024887085,0.49226635694503784,-0.7908189296722412,2.4451520442962646,0.48413458466529846,-0.8432412147521973,2.3206093311309814,0.3403279781341553,0.07070861756801605,2.7764899730682373,0.015383445657789707,-0.36921873688697815,2.6146693229675293,0.08730565756559372,-0.3481542766094208,2.6901252269744873,0.4987878203392029,-0.3745924234390259,2.633967876434326,0.5517396330833435,-0.3705245554447174,2.6461429595947266
0.15600371360778809,3,0.27379822731018066,-0.3814251720905304,2.851562023162842,0.315151572227478,-0.12155788391828537,2.8085744380950928,0.3557351231575012,0.1340389996767044,2.7468063831329346,0.37653443217277527,0.27371785044670105,2.6813392639160156,0.17807067930698395,0.05931650474667549,2.780937433242798,0.054001230746507645,-0.13165074586868286,2.8776330947875977,0.04120980575680733,-0.2765149474143982,2.6915929317474365,0.04106150195002556,-0.3138796389102936,2.653205394744873,0.5099124312400818,0.02717171609401703,2.766932487487793,0.5488989949226379,-0.17609018087387085,2.868006706237793,0.5160657167434692,-0.31543034315109253,2.6736865043640137,0.5285212993621826,-0.3261193335056305,2.6666452884674072,0.19057336449623108,-0.36842402815818787,2.82301664352417,0.14171376824378967,-0.4496518671512604,2.459702491760254,0.12602251768112183,-0.7861814498901367,2.4651362895965576,0.11948826164007187,-0.8392398357391357,2.340604782104492,0.351007878780365,-0.38669466972351074,2.815624237060547,0.4647826552391052,-0.44918495416641235,2.4603960514068604,0.49429962038993835,-0.7914315462112427,2.4443671703338623,0.4833569824695587,-0.8445212244987488,2.320380926132202,0.34598422050476074,0.07071731239557266,2.7646055221557617,0.030565105378627777,-0.37328144907951355,2.6265556812286377,0.09327169507741928,-0.3438149094581604,2.6922593116760254,0.5124331116676331,-0.38124993443489075,2.6309525966644287,0.5581435561180115,-0.348323792219162,2.646124839782715
0.18902802467346191,3,0.2818707227706909,-0.38356614112854004,2.8410964012145996,0.32296016812324524,-0.12225088477134705,2.7929763793945312,0.3607432246208191,0.13482575118541718,2.733319044113159,0.38170066475868225,0.2746427655220032,2.670480966567993,0.1833273470401764,0.060054995119571686,2.767585515975952,0.06388518214225769,-0.13414470851421356,2.8680732250213623,0.05059553682804108,-0.3110164701938629,2.65348219871521,0.036535974591970444,-0.30578091740608215,2.6432461738586426,0.5120046138763428,0.02889404073357582,2.758971929550171,0.5487332940101624,-0.17840951681137085,2.863075017929077,0.5186416506767273,-0.3154185712337494,2.6738858222961426,0.5310329794883728,-0.3234783411026001,2.6641056537628174,0.20117799937725067,-0.36938291788101196,2.809950351715088,0.14439386129379272,-0.4492614269256592,2.459550619125366,0.12566915154457092,-0.7852115631103516,2.465789794921875,0.12074736505746841,-0.8385692238807678,2.3413784503936768,0.3565220236778259,-0.3892137408256531,2.808091402053833,0.470344603061676,-0.44957780838012695,2.458374261856079,0.49588119983673096,-0.7869297862052917,2.4452905654907227,0.486528217792511,-0.8403591513633728,2.321415424346924,0.3516819477081299,0.07119938731193542,2.7503488063812256,0.024052534252405167,-0.3466549813747406,2.619205951690674,0.08122868835926056,-0.3478359580039978,2.6919362545013428,0.5441147685050964,-0.3589058816432953,2.638566255569458,0.5626336932182312,-0.3109115958213806,2.6412858963012695
0.22277092933654785,3,0.29627445340156555,-0.3855782151222229,2.8344480991363525,0.3298446238040924,-0.12168955057859421,2.786592960357666,0.3636470437049866,0.1371147185564041,2.726365327835083,0.3839925229549408,0.2766502797603607,2.6645708084106445,0.18581044673919678,0.0615321509540081,2.7580599784851074,0.0666867196559906,-0.1352664828300476,2.859362840652466,0.05060997232794762,-0.3111465871334076,2.6535937786102295,0.03591950237751007,-0.31103941798210144,2.63964581489563,0.5148283243179321,0.030671974644064903,2.754488229751587,0.5486354231834412,-0.17995737493038177,2.858936071395874,0.5225483775138855,-0.31287509202957153,2.670869827270508,0.5329740643501282,-0.31898775696754456,2.658062696456909,0.21666984260082245,-0.37206965684890747,2.8026154041290283,0.1488446146249771,-0.4521600008010864,2.4566736221313477,0.12791520357131958,-0.7898388504981995,2.46565842628479,0.1245444044470787,-0.8432468175888062,2.3412926197052,0.36918753385543823,-0.3904993534088135,2.802546977996826,0.47713959217071533,-0.4500099718570709,2.452636241912842,0.4971140921115875,-0.7864144444465637,2.4456229209899902,0.4893253445625305,-0.8399525880813599,2.3217759132385254,0.3554364740848541,0.0730501115322113,2.743647813796997,0.02938634157180786,-0.34787315130233765,2.618316411972046,0.005455397069454193,-0.3609209954738617,2.6423001289367676,0.5454979538917542,-0.36065590381622314,2.6318609714508057,0.5631395578384399,-0.3256995975971222,2.6294119358062744
0.2561814785003662,3,0.3039624094963074,-0.38649797439575195,2.8294882774353027,0.3340732157230377,-0.12143903970718384,2.782207489013672,0.364728182554245,0.13821043074131012,2.7229137420654297,0.3855893611907959,0.2787579894065857,2.6612868309020996,0.18613682687282562,0.06202879175543785,2.7551920413970947,0.0708373412489891,-0.13656236231327057,2.8544723987579346,0.048146653920412064,-0.26879703998565674,2.6837875843048096,0.04407889023423195,-0.30613845586776733,2.644528388977051,0.5170366764068604,0.03241327032446861,2.7520453929901123,0.548448920249939,-0.18135066330432892,2.85589861869812,0.5300719141960144,-0.30858272314071655,2.665498971939087,0.5383119583129883,-0.3247774541378021,2.6433472633361816,0.22375410795211792,-0.3736174702644348,2.798213005065918,0.1525806039571762,-0.4524373412132263,2.4521427154541016,0.13167601823806763,-0.7890352010726929,2.4616916179656982,0.12846557796001434,-0.842348575592041,2.3372690677642822,0.37735462188720703,-0.39068683981895447,2.797111988067627,0.48235246539115906,-0.45025965571403503,2.4462623596191406,0.49874064326286316,-0.7875391840934753,2.4437341690063477,0.4911386966705322,-0.8409696817398071,2.3198366165161133,0.3571988642215729,0.0739705041050911,2.7399768829345703,0.02736598066985607,-0.36231729388237,2.6245007514953613,0.10606124252080917,-0.34376445412635803,2.694000482559204,0.5471565127372742,-0.37412455677986145,2.6222941875457764,0.5691289305686951,-0.3461643159389496,2.6261000633239746
0.28876185417175293,3,0.30631229281425476,-0.3855862617492676,2.8249905109405518,0.33546182513237,-0.12087393552064896,2.7790684700012207,0.3648448586463928,0.13861458003520966,2.7211952209472656,0.3856765627861023,0.2794473171234131,2.6601054668426514,0.18574738502502441,0.06268234550952911,2.7526893615722656,0.07402610033750534,-0.13607257604599,2.850440263748169,0.05479174852371216,-0.2810134291648865,2.672746181488037,0.05070868134498596,-0.31303733587265015,2.64022159576416,0.517746090888977,0.03339313715696335,2.7502942085266113,0.5469964742660522,-0.18652328848838806,2.848998546600342,0.5415605306625366,-0.3066652715206146,2.6488986015319824,0.5296431183815002,-0.34934547543525696,2.6042418479919434,0.22545410692691803,-0.37296000123023987,2.794278383255005,0.1566452533006668,-0.4540254473686218,2.446706771850586,0.1368008702993393,-0.793448805809021,2.4577510356903076,0.13382048904895782,-0.8465415835380554,2.333245277404785,0.3803480863571167,-0.38951003551483154,2.792109489440918,0.4865584671497345,-0.4506831169128418,2.4405102729797363,0.49972307682037354,-0.7873357534408569,2.439687967300415,0.4923952519893646,-0.8405963182449341,2.3156914710998535,0.3576147258281708,0.0744132474064827,2.737898349761963,0.032539576292037964,-0.36976543068885803,2.618460178375244,0.11199133098125458,-0.3464207053184509,2.6886861324310303,0.5097852945327759,-0.3880649209022522,2.4964067935943604,0.5714359283447266,-0.344360888004303,2.6060001850128174
0.3226001262664795,3,0.31565573811531067,-0.38617682456970215,2.8151662349700928,0.3376873731613159,-0.12083648145198822,2.7758450508117676,0.3643588125705719,0.1388290822505951,2.720785140991211,0.38563594222068787,0.27961838245391846,2.6599528789520264,0.18559442460536957,0.06276401877403259,2.7522401809692383,0.07441633194684982,-0.13582395017147064,2.848188877105713,0.06400471925735474,-0.335863322019577,2.6534433364868164,0.05424640327692032,-0.3557088077068329,2.6254658699035645,0.517837405204773,0.033856701105833054,2.749699831008911,0.5472069978713989,-0.19236895442008972,2.840031147003174,0.5480230450630188,-0.30810466408729553,2.642242908477783,0.5416982173919678,-0.3502919673919678,2.600356101989746,0.23474520444869995,-0.3750867545604706,2.78409481048584,0.16155105829238892,-0.4571671485900879,2.4405243396759033,0.13690485060214996,-0.7940332889556885,2.458199977874756,0.13404610753059387,-0.8465499877929688,2.333322525024414,0.38954076170921326,-0.3885921537876129,2.7826688289642334,0.49045196175575256,-0.44732949137687683,2.433197498321533,0.5002670288085938,-0.787246823310852,2.438300132751465,0.4930531978607178,-0.8399327397346497,2.3139333724975586,0.35750067234039307,0.07458130270242691,2.7372186183929443,0.1136898547410965,-0.3926963210105896,2.582629680633545,0.09259193390607834,-0.3865135610103607,2.5883336067199707,0.5154243111610413,-0.38901010155677795,2.4910643100738525,0.5746860504150391,-0.37462949752807617,2.598750114440918
